cord_id,paper_id
dghhp7xh,5a6cfde9212ce2fe4f3e713273f78edd3293ec99
0fegsm1v,5a6e220c6796a02e36a272103dd39dd62c9311eb
rn5wohgv,5a6f41730dd1f7e1313e95cca6ed1ce8ac415410
968tbqo4,5a6feb5681fada705e8116050a1811061c80688c
ws6b99wt,5a744b0f77de8f967d47aa90c887ce54222050e1
4wnes04g,5a7988cd92e05a8bca504b5f1a467e2c8d3976d2
le7u62ip,5a79eef48981fd04c245ba1d8d44494f797c4e9e
hpm4juyq,5a7af4bc5cc14fbcd0bcc8d26515478c65a24406
smstf1m1,5a7c7a830e8ba4ab7ec1a612b063737167fdbb6e
jms7hrmp,5a7d78d4e4a9d3f9487576d7abfaa23ee1b503b3
ocxxzf49,5a7dd65c3210a1604fa78c792f71815eef932192
3ukq7k6e,5a7eaaf283f1005f17f029f26a9ec33eebe566bc
sdih33mv,5a80f75727bd7193a33001a01ce070ef7b8adf0c
ux7eoyem,5a84e5ec29c7c9526ed7178193e0622832623465
ikqsty4y,5a851fc7cabbfff270553ff6b8b941cd5551144e
otqv6hzf,5a854856c9e4121c95e480efa4c1d6ec87010bcf
rh3brtg3,5a85b1a03f6d5cebc70bad6027c941a2224f0df0
8tif7p7p,5a85cf34eee367f1a73ac62a05779d4c815dc767
sl71djzb,5a863dede5d14ea064955ca8728337ab6f82297a
obarndpz,5a867077d7e863b266753d11d3bfcc168eb9d3fc
jtbcomd6,5a86ca3f58be81ffcf273acb1bd307101c98d599
ctf3888n,5a8ac14f04b5b594cb931fd36b90931368368e88
0mdph88o,5a8dc08afa5c637bd8043824c5ef4a01eed46f70
z9l9c83i,5a8f3186b70906c2d320f1ed7884af5bf054b229
xy1khp7w,5a9154aee79901dd8fecd58b7bcd9b7351102d24
pi5uq90z,5a9164999237a46d3d6aed53bd59b17d91a9e6d0
ke5cjevy,5a95bfe3435012b271cf3e44a1b3ee82d34e1c64
i4tkdgy4,5a9705ba079bd66ce2a9655ec6604df3a60fd358
7sxg792m,5a9acb16dde5abb907f6465bace23ff4e85c86f7
0rlotyz3,5a9b4ede657bcb4bd1e154dfc2b6ef0f274af4a8
3n7jp0l0,5a9de698acd2aea68074eb45c0925d4377a41011
nexq5ntj,5a9e8419bd4239194c213e5699dd6c86b6835376
wzmfmcpt,5aa4c81318af9fac9e583d5f3fd0d479adb25a36
x3tleomb,5aa5585db28195b74d20516710575672223f3f3d
dov56otn,5aa57e5b1bd469a113ff95bcb989f1ebcef3299f
ilnc1n90,5aa69c863e4037bd664a67d88611f8438233fe85
83mydcrm,5aa7bb757f909abc71347a4add89dcdde3f9b7b1
6rafp3x3,5aa833ef86996b92cba4e3388c462761f1dab186
kykyubdq,5aa91cda68ad7d920c0b7fa9dea0bed7d891c5cd
4zd58eqy,5aa948a8142d15169418ccdd4c38be81be85ca37
ou4vzvxi,5aaab7669c5a2677c3c5d3bf6dd2bde1b67c79d8
5w6vw2nv,5aabbe1810af01b8a2085eab9c1d258347ff58a2
pxp59a3e,5aac9db36fd2ccfb7354ca1edf42826f38bd5076
l592k753,5aaef5ab4830bb92870de846135b632476b135eb
29h189tx,5aaf4d1bf7972637b837178f999fd3ba8bf38fce
o4ctmvc9,5ab01bfbe86649e52c3ede3240cbbfd45e8754c0
1tqgnudg,5ab17b28c65c5fee387a2fa6c33478abd2437c9e
oww6ej12,5ab1ffdc8b98cb174ab0e6bfe60c570d5f812e84
5d7yuoz1,5ab2c41a52b6e33e2b4f651db4baf27d02358885
2npxrrhr,5ab2f89902acbbad4ebbffe8037ec78b6874f05c
1mzq227n,5ab2ff8df3b1bc8a71ab66025f5dcee729242583
y3l6k0qu,5ab454ee5185aade40b2bc051a2fea8d145ec9cb
1nz5pjlq,5ab5348a892519dc2274322f3dc9900e40f1113e
8t8323yl,5ab60bf8e603d6adf2df7a4e0a3f6e35cfcb317f
0wql69vr,5ab6c8f7098cb0e7491d7818b4069f7d7856d692
8kktbmp2,5ab6e99b76d1d54b0ec84dc7310e0782f2e8178f
q8d5twlv,5ab7a6d821169a6b6158c43b6f9ab0c314952fd8
srxo19hg,5ab81ec18627585be0e852bdd61472e98f531701
4pwlusqh,5ab88082b59a9db1691e04ca7b663419bddf8079
95574k6h,5ab92ddf1bb39b6863b28e2e9946415f7a5adf34
z1wezyu1,5ab9416ec94f04bee4c01e65d9393c8184c55479
0z5drora,5ab9c420d5335335192220130ddc12490fb7ee93
1rxm2l3m,5ab9ec6dbc2e58b6ecc741dc0aaa65dbea527bbe
ws2pu47j,5abaf42063d64c1f006c8595b5769f8087cae69c
73ylxhb7,5abbd7f625f2f2d7141280ce4ceb326c52dff6be
u2ud0vmq,5abde4f8272e54a46e3eeb1554fde8e97a80c25b
gstpi4mw,5abea4a5497c9cfa476bf766b8360f73c12e8122
5ig4r9bi,5ac0ec221ae6adbaa37d66ecc1dbe7deb3a395fb
lksg3mrb,5ac1131ea1327d379fd5ad86a4e127f0549f81d6
x1ajgymw,5ac2452e7b3463270f4c19ca10892b1a80ab7661
k37ncpmo,5ac2943caeef1105169bfa7240df08281b7c2733
b6aqwubh,5ac39b49492fe7a6f53ad50d840e4ce8ed579e77
100ir651,5ac423d77382c035d9ba1f51ed94d524d1a9ec7f
ot7hztyk,5ac495bc3644fff725ad9da58c2891f193f4569e
m6dflwmm,5ac5c3e50523ef177c80636a40c653d24ae405b2
uzksol4p,5ac935d6175ae776741fd6f63925f108e12bee9c
ef8hqs4s,5acac0ee98cf312fdbccb32452ff1af4c1da87cb
t0owegm3,5acebe879ad4ee099f0d7b4401d9972d9b086a5e
1xt46g8j,5ad06be75e9c306aa10fea704f93d4ba90623a15
gk29idya,5ad3a3198af0dc26625b9ad9196cb2f1a65aa248
029bgyq1,5ad46d62869413ff94b72ca13dc862dc6b95281e
an96u4k2,5ad706c4e7e6b39db57baf4f155165b71eb8317a
62qe4fb0,5ad7e7ff6f6f018f3a753657a3e0166f7022c149
tojgojjf,5ad9816cb2aa221f221d48b96e065c2e5248d983
6dy2vo18,5ada6625ea6da6eada18c8961c60d82004280abc
wvjng5zd,5adc4dd51a8d7dfe7e252c55e8bac9bcc108143a
jcu3pasy,5adc6c6cf5b6d7306ed52327e9ccec7a1512f1e4
b49sz8bf,5adcb36eb7f41f73f9497078c30c7ef4375e8c23
vr1rf771,5add727f5429c25f0c08fbb9a010db9a2d7eae79
msdyszr1,5adf1ce218579cf9f0f919c778c05bf0f864c1a5
c7tjwex5,5adf6613fe8688c9c324efb8cc68844c3535c81f
3iec1te8,5ae2b8e627d2695bcd0d50c062a7243adc6c2570
zo2llmg8,5ae33e52ffc5af60a50558abc650354dd2cb5f77
qe7x1133,5ae438eff01ac41a451ff26064c3346805d1c1dc
402ls2aq,5ae641a5bf24b53a895f5f2f04254cc00e909c08
k2mt671f,5ae64627f2de0b67903a630d28881e9dd0d9dde4
agja3onp,5ae7223cc6ab3437ba262bb2bb47768948e01d59
ot7j7np4,5ae82d5520c47167731f4266cdd770868c5602e5
lv09i0kg,5ae9d09818e63828c80da0e37f6a5c1a1ccc22e6
wbaq4brz,5ae9e820ef01b3b9306de32ef9a6dc26bd188868
8gtumtxb,5aea42c8922c84b19c8ae83793d535d53667a772
bbb4i2e3,5aeb7864c91fad1bb0c38938264d548dbbc3c984
ll34i3eg,5aebac2302d94acc406291d65cc7c538ab71dae1
53zfpxg2,5aedcce0f502e0283085aeed7611295d0f6262d0
0ynor3i5,5aefd421655e2155dfc6a2fcb3c12dc14f35e9dc
lns3co63,5aeffef1b22bce3622f4a8379bf06f890a007a9c
ffykwraw,5af143767c21257af16109945096d066b2847450
tpjxt0w5,5af166022c0575cefcd0f2107b4fd1a657b6391b
atq4vaqm,5af332d7b5461a63d5eb1f969aec770931c02742
qiay8n43,5af46f7015d719006319f3e12bbe9ac49a250603
f9hyntvf,5af76c7339acda5611bcec3fae18755adaf678ef
d7y7s4lo,5af78921734aa9adc688c551e17c5ddb0f825de0
7uir2epv,5af9748c12694900f908501d5d85ff34673c7c56
krvei97r,5af9c3bce43b90c81887d5102c0e5c114d40f5dc
8oyonsoj,5af9c7fa75f90f29b4733864387f0ca71b45d294
z8qlvsui,5af9e4a65be59fd7da207e0f8c77accbc9d7c2ff
mv0zxl4w,5afa333a59a3d818c758dbc752463b90436a1c57
knm8jr7e,5afc5b9c205d19b702969fe99064fbf9a363b09f
q6zrmfud,5afddf6d8f59775b5a01825e3116074152de9f34
ki9f6ssk,5afe948e33645324e3fb0fe4e4d27b1bba317364
yoy7kdli,5b009eb5287c8b9045f32c4e180f1cce5105f52d
mh5rkhsg,5b01c0f218d069ed312bf2ab678306f047da7734
auicxks8,5b029e946adb1adaf73c953ca02413da64fc6c53
um0ypbh5,5b0440b7d2a6ed9c1c93a2f7f928dc1cb2a856ea
awtfagku,5b04482e5551e5b871292f5ef8626769dba91d5e
lyob5wfv,5b07cf45972800786f62c1213fc030a3026641ca
pl7xpivx,5b096f5491f7d2d78f7a7043f5446f90e53d5499
ti75rrwk,5b098226f746cb195dce83e9705071062dcef540
9lc9lckp,5b0b619906d760c452ea907f82b2403bbf80edc6
f03d7965,5b0bac5a5f7d179a859b71e70b23b92f9f1c7e7d
nrbiwrkp,5b0c9c02df67d1f468e0a70d7013e49d84d160a7
1qtqotss,5b0e01ca31343bc3450b28109c522b2b23cbd5b6
63gh2tg4,5b0eeabeded14c9e02fc7bcfacb52a8fa0b3ae3c
yitvv7al,5b10bc67fe953b90bd1671b93aff79b2cd1251a8
mgrf1odm,5b11bcba84104ee1180caaa51adc51bcefbc7dfb
zyxh4r6x,5b130bfef6148402f8aa6d563286cccf48358842
f14wccj3,5b13c9552c2cf5956633dff2463ab0f274d93708
wy07nao0,5b13e81ee4495ff3eccaeea21f955ebc5e5cbde1
ie3msqwt,5b15c62ee761d6eefeb7d2ef023f804bfdc41edc
xtaakxe6,5b19159991af1bad3de9580922d410815ca86dad
hy1xrw6q,5b1a493f846f9b204d4b5a2dc1b762712d783383
l4q704go,5b1bf54dea455ceff5c105752cda8c0eac839513
oq64d1mb,5b1c1827c38b7898739d23b335dd606eb9f57514
7ba0ts67,5b1c33ccaae41511b0c35a04480e258c2762b82b
l0fyxtva,5b1c351d3dbf649826ac8ca642e36d7be32a81b1
ycy3ge18,5b1c9c575d37e7026b0c2c0fdfe309b7a06a528a
b8sbvy0g,5b1ff90bfb94f984a838fe6f3a806cdedc3aa182
9h3ltqdi,5b2085d712b40921fe657ec6eb5346b413a54983
hd122vtq,5b2302719db095bd2ff50007b44c218ba4d94fb8
vc4u5oba,5b23de91188ba39c47a28fc2efb909b313754ffe
wc6k06sm,5b25c21a882848393a88f2036871db32f76c7a80
l8y70ewk,5b263e22abc98f73d06f4d7baa292027c941f3c6
czgk6hzy,5b26c1c4442a02d41b6a7f72e3e60443f4a773f9
8tlfya89,5b26d7bd0b90cfb8e8d125a8976ec4a974eb8b64
vgfv5pi4,5b28b06755683f53adeb5b5181903d5e45f577fb
7vlxa0i7,5b2945b68e31dfe32f721791a52b95f09b6a31bc
t3z1hbox,5b2accac4eae14feaba7b5e0012b2af9d12f8e6a
yrju4spi,5b2c74eaf9dc747307ec2d91ba16771cd505e44c
xalq6kub,5b2cc4a1a3dd164e75a70ec19d04de58381557ba
j073u7ga,5b2ce678561ad7514e5b94e9b7ee832e2fb444fa
x3gt3f6s,5b30e27d216b4595053cf2e93b1d36c6d33d283c
qcv5iqwy,5b31457498ceef76eff7cdc01e0486d6fc3b49b8
weat0qs6,5b31a92b9c0bbc361c12fb2c00bcb17ff3fab61c
yskxbzer,5b33034f7b37a76557b4d2db72be64720e73ec15
fmftr5jn,5b333df5fa8689be28d40ec2e4db2ea15462f04c
xl48fi53,5b34ff95646a7d1127a291315068bf8907e0d301
ori9idb3,5b355d4f9adcfca08906339ef42a4990b1e9c8b0
jiw3cji1,5b36690d168ab53e08482ce4b4b956d9ad3c1a10
70dhlqoy,5b38429f9731b312a61176ad7299ce2b965c35d8
72sib0g9,5b38a145fadc4c2d090f755d475471d35698a2d8
x2hjhdh4,5b39506edca3994ab88bd9271e017841d3583eb6
iomk99lv,5b39934ddb3201bd094fc491cd905499be787119
qznrjflx,5b3afae02875c0305b543a6adc7992b1f2dc0e09
8n85abve,5b3c68dbde7a6273c41ed5db9898399e32d4fbcb
xb480fly,5b3dc04ff123b8aa8bca8f0caa665376bd16f6f9
ts1hzp3u,5b3e895eea9402eca728dbe11b00431d4bacbc7f
135isvno,5b406deb4065c31d10ad7458147a164787da1eea
h393unc1,5b4118a71d2dc9dae927ebd17ba9dcaa22f57ce2
eln8ljjj,5b418c0fc9be9eb87329aae74de81b3270e3603d
3fhrujm1,5b431eadc74bec177c1ca41ac02ef8087263b29e
w8aew9vs,5b44af2cdde5e0824570443c614a8d52ebeed552
jg13scgo,5b44feca5d6ffaaeb66501fa84cc6dd44d06660a
tj9ipx7c,5b451c04c19616d1756d56438df5a4fb27618671
0x294f8t,5b454b34b6611cd015799280a78b9fed001068cb
nwp2if8d,5b45ceac6f9e015319c237a01577f46ad9f72a80
2071v9fu,5b45de2f44dbed76d9997f1088e62c4dfcd82a72
i66diwwz,5b4631cc407f64a63e97b8c423a005db96574307
hao5hft5,5b470094ead1416c283ca042644ac1061103b101
ykl16n1l,5b4ae92ba58d89bf77dfbee7a370e778b7028001
9f77ksxi,5b4d200bd2f23ff6139db49fb1ecb4e697329f07
emejt26r,5b4df539faf4082259797e0ff1d2ffc6b6d90975
xirt6efg,5b5450c5d68119b32e494ef2c7a681d081c2ac6b
qrcqorkd,5b582f3506f83ebe5b013be01cf0be2d89a4461e
uw8iut0p,5b5929566bde26953d390e49bbf3e4b7c58f9a34
x1hmnryf,5b5a09c99c150322fc8bd562db841b182b439e2a
n2t35wgn,5b5a192d5d7cdf9a49b54cd499eda58e76327d8a
vu2s3shs,5b5a46da580a1abd2a129f90cc616d394f76477f
6uuitwip,5b5b47da22809b8c85f26dbfe9f4e7444354ed05
tka5uk1d,5b5c28b2f565251b77c83f373fbbc215f697beb1
8w15dz20,5b5c9a5044839513724a50d5e0b6b210694404c9
j1oq77vf,5b5eee89bf42342044d74bff19d26ef94a3f4e20
r66eulqj,5b5fe021a624b46b871749064cd5523a1f570336
sn7rswab,5b60249e0ce1fdd295a48bdc922ae20da0b60959
v08tajuc,5b60301e9d674b0058ae8c19bd248cb71d35c04c
fn7zlutj,5b6094386fa88ac834f7277b8f1b9ae4242a6948
2m8xhi5r,5b626729d78325a28a47be0f1b847ad6925d3473
mewo9w43,5b65b3c98dde953330ad875e1ef7e7e729ee87bf
vkmov0sx,5b66bb94b844f5a42e11520d9745d8b56e3fb087
7mjbpl4v,5b672aba947e25f56d1ee5a8a446a32ee64e8684
0qaoam29,5b68a553a7cbbea13472721cd1ad617d42b40c26
g0v0xc21,5b691cec07b335d76b1e172f8ca4c4e7e02fa28d
eym33p51,5b6a84c289a0d879c7e506afe4f4e4ff145ab7e4
eyf2dogw,5b6b23d6d9785a64c65390921c4270973d1a4455
034w5afv,5b6bbda2fc6183d26b212e74e697d6e389278c3a
kezgvn4q,5b6cdf01c0558e1ef1e62318c2e6ded1627eb11e
gpl0nabv,5b71c9914fdb6fc166a662f04c180e485b4b05de
8ybziwza,5b762aad8d986397c11473bc2b29b08e512cb9ba
eds4ury8,5b76c036913524111e73e44edfc60c0d5015d551
k4ny6xen,5b770c8fea8d8b72322f113033ddc4a69721423f
l3y2x5d0,5b7753b6a659e6afa0a46fe171a372e682b07010
x8fcib29,5b775e63051b1d160f67b9734aa57f1b56df5e5d
ufx5x6l1,5b78541ad1e3cb7f3f2904a105946c21c0a42961
jewxtfyf,5b7a901d661496d6b94f4ba03f835ccc47cae43d
s337jpbo,5b7aa8ca40160bc9516bde49dbbc787c3b82c5ec
mmta80cq,5b7b7f5243c116df8abfde1175562d5d51d9026b
92xa54hf,5b7c0cc1edbdaea9d8a616df8db5a0a40393d1e1
lfuxfhs3,5b7e79c51c0788a3bb6e9c3a67e37d2dfedf9541
bhjpvwbg,5b7f659e286c6342c626a0bf43edcf2c06286fb5
dpgvvvwy,5b7f9fdc1014516e13b90481e5cf1f69fbd0939f
3wvuudhd,5b80e43b1261e5998412a0976e64cabb01c8b121
l7mnq4yb,5b833b7e5501944dfe1db8a6657e05360661353d
lhh04pum,5b8387a699e7afaad3bd7be4dcf2514f23706719
oox1btil,5b84e46f8f48ceda3f3cb0660870208907c9fd64
sidtw0j2,5b87acee87555c5df885f9d3735eedcacd69656e
8au7ee79,5b87c5054e29782b51940d6ab29ce3ca2b27d54b
rt7gqiev,5b889b5e979a0b32228441c2fb350b5357134712
2r790nix,5b8a84f256f98e17d3eacb04c4189fda5ed2a0cf
2tpy5jva,5b8bd7273e2cd3875283e705102b12ddf38d25c8
y93umzps,5b8be7d97df4b06c42eedda3d997677d60100828
842xaijr,5b8c6696a365c6d9dc56edd4b425c4014a8a483f
m671bjvk,5b8e76ed35cd1262b820fbb6894b71afcc5265b8
xfrvh5im,5b90d64d56b14dc8820f2bc081eabc779b80bff9
72vx11aq,5b90ef737290d065df91128781ac9ec07204c4fd
qgn68avp,5b939ec4f8d611cfb7dcd6268ce5d10862fe8997
grsv06j7,5b965255f0dc3c8ef81a95673bcbfe57d902010f
rom1w23m,5b96c1eeeefc32194d2333b4830728de9540a982
dlxtbm97,5b96fac306b9b57121152798668506aabb688cac
cig30i7u,5b97940d7cbe82e8c8b2482f6d6ab6fd45ecdbb1
07d140fs,5b9797ccc83f69209928083237bb0be61d024928
1902wpg7,5b9a8cc7bab9298897697a3e016ea64103630616
69ljgkqy,5b9c63d5acc2fe8fde000803aca5a7e6a0d6df75
ew6kqsfr,5b9e3206b85267b146c128de277dae479c0dd22e
lhzhh358,5ba20c3981050390799ba4240b18bee8661ffb3b
xnd4dldp,5ba58a520dc03bfa79f4d2195e418e446746156b
s1p2k9mi,5ba627a0ae4eae9a35185493fbfb080849d1ce5e
pxzbirqd,5baa1d21e6334a0af38c31d852992e7e6ad2402c
yd29gk7q,5bab28c351162ab216ce1fc2943630300c7621a0
xblwcw5s,5bac68a38c9e583b4fa454beb8e24cc381b67b90
0go1vl9q,5bae3e47050469780ae94d2f254ab80221178ebf
eums4pbm,5bb299de6ba8bb0f92dbb6860b81e0f7d4ab4093
w9x4pae2,5bb2fe58be63844d5b13a6b0cacd3ec2c80d3cb3
ifgfzcsl,5bb307428f45e725c931894d2ed7d06d7f8d0991
2lsot1qq,5bb362d1be223686ad4467e317cf5abb8383ab3e
jm07z3zk,5bb36fbce1ce7a228b339e244490b2e7148b42c6
jld1ygxt,5bb58fba5bb25b55cc4bcb4e229ba2d196b4bc99
8r8j0h08,5bb5e03741d4e34f7595f59951d101b393657277
8a3ir06y,5bb6af6f192a935677f6e4cb3f144107b7642902
1mu1z4xd,5bb89950ec5a06e2b7f69b2a9c4213dda19b1ab0
op7ygiuv,5bb89cba6ffa8dbb179ccbb234b79d6b94a5c92f
wzsrqc7p,5bb8f28608aad3bde8b470c81025ce3c9e3a5fc3
fxqjywdq,5bbb857e2d1c399eccdcb348d16a7e5659713480
juiomzb3,5bbc428de7fc2f10c24d8439edda26d84b319687
krqpg4zi,5bbc500a75b6515ebf771226b13743d125cdcc41
5rkpzmo3,5bbdfbdfc0e0f2608e22f84a705d95a6fb61afc4
kec74uka,5bbf05500b736011744f7b8b6f25118b746715c8
jxx5k31u,5bbf8689ab8b16eeb47592fc469a390f63fa232e
mkibohiw,5bc01219f59c2fd45139b112a5405243d0e8a504
w0pewq52,5bc1a1176cbf6d64f798f156b959ddaaff36c958
9nwz73zh,5bc2aa00be7c80d97665ad5db11fc2ef765c4f5a
fnjer0e0,5bc55e0dd200e698ef6bb147e4945b7fabde6428
gkek599u,5bc5b2f9dee2ff454efe226384070d467112e25d
c5ue0zru,5bc77e8071a271518c72e9a008855faed23b77c9
a4mqcu34,5bc8dcf564c18ea2556b8b1a273e129cf50682da
kdx7969s,5bc8dd515058e0fe94c6fc4a2c3cb85572030fec
ge7nmgsa,5bc94c9cd8e4bcae0c56a4343f6f60cdc0effa9c
fv88n70v,5bc9d4b5436a5073d32e731898a89e13f340765f
y50di0fb,5bccaae5a73807e82faa18977f20cefacb8466b2
44imoolt,5bcd3c424887a848429ff1027ac2aacf50944fbf
sh5nmyxc,5bcea04970de79f73abf85267d6e02f60df15a6c
ddgb2f52,5bcf694e78273c15d4b4df43f143097a3977d54f
bexn3fx4,5bcfcf89e794c73c8d079ddacc6eb7849501b927
apaleobf,5bd0d5db60f72689e429b6f1e98678d789930366
6tzhtcym,5bd183cd26754d22fb2d49d06b7071a1a11bad1b
egh12cqb,5bd910b6b8b82e7b70c97ebe2c34ad638236c67d
smikf6vx,5bd9a33c12874606f5cd2cf9ad4ee1baf09cf8fc
3aketsdo,5bd9a8cbba75c8ee241ee3870d02dbe437b6f60f
06yilajc,5bda53557bfe9a75598a11b0f0238a85244116eb
if7tw5fw,5bdaef2ec293cd710d8e9b409dae9ea463f89c52
81w7apdk,5bdb25ef472b227be6461c0437926c20babf8a55
k0siih2g,5bdbbdcf847a04980dd506494edb8f02af3b6f33
lpxmmbpy,5bde2b15e47889f2aae0adf7e1116d730e6e071b
pkjpmj8i,5be26f67b254872a000514073106a54836653746
kuvedvts,5be5414936b8c4709e12210c3c23f2fdd75a4145
g34f5w6b,5be75ae4e7f8c892abd8dc396b9dbd035772c84a
ruba65p5,5be7c8899dfe2ee44780da50be9d4e4b17cc5049
kq25hk8v,5be812ecd3a63e7b5e718f17d9ca3a0d0fdb4a70
6bxtgdrb,5bea1407f7c18ef88f4d7ac325d6a7af6960f71d
e4129a0l,5bec33a9de40ef3a8b9149451afc71c711262fb9
ii2yp4i7,5bed1063c2d6bafb37ecffd32859c064fe4e2798
im7eff0d,5bedaa27a53f3aa399631905f951085b508fd2fc
ai9jh0xu,5befd6872c7ce4e7ce1ef969d34b2227368620af
6dwpc4dv,5bf02358441fc02afdfac662be366dd775c02a7b
1eh8bp94,5bf11bbec83cdb0faf2b20eb7f18e37fa85a6388
s5afikdu,5bf2ab79a25fdb03f50dafb0d08de60acbd50af0
c0i11t0a,5bf6618f0718244eadfaab9f4161ccb7675c8d32
s74p51m3,5bf6b6685fadbbc4899faa052321c697190bbade
n38uxkx6,5bfd9a40e27ada726f348a238e9509989780aedf
wzwpyvll,5bff40b0df656057c9db88470a3b84b40f0eeb28
jklsria1,5bff4ea8641b22fa07590fce75e19dccf9f75548
badyeoc3,5c005d5ad6c52e6a1a9282d173d996a6a770b0a4
wxwz7r7u,5c00dbfc952dd52ab10dffcfa521077d74597b54
c3h145kv,5c025d89fc6cf0a72ee801add30ca474f96a2fee
v5wxkdbk,5c03f7971e51a825be6a88d675b1cd05d1c3b527
abs9rvjk,5c08aea2dc326afc98c4359cf5f35951d13c09af
vudufbi0,5c09e5a6b8055faa6c35dc49691d6b4138294c03
ebqiw15l,5c0a0d4534372a3968c6fa38f6dffba9ac3dde86
f3jio1yz,5c0a8915074d15c38dd14f76ccf9a1d0d78278f5
gxsx8ixg,5c0b30d1aaa471b6c0882cf009c8d482ad076d9b
ho0eg67z,5c0b4c3d3f9d2f158b8019133808fea3388cfe70
pdjxrp4f,5c0beb565af7a9bcad425207e8b5141540ff3778
zfin4bko,5c0d79920c0e98f63b595ef68b876661b3b896be
ywdwv1gx,5c0df3c192827d7e41eb3347a7687a18d12e1cf9
2rac6nql,5c0fc4076944acbba2ffcd01f331ef56f14aa24b
agkx5skn,5c1022e386fb573785e5b3d7cf9ffce1762e9fa0
zszps2q1,5c103d4a5653649f6940c918b784617148e66be3
puj74k7y,5c10b401cc688e4f966e2ab5f41ab3a056685a3d
7q45jz7z,5c10c41eef34e143bfec0883d3831a5a658c298a
gcvab7hb,5c135445a3e663906c88712d75ac15927d3dad0e
t9tn6jdc,5c164d65f82685882c5bc7d7d6fab97d1e813c1d
5xlrcjtr,5c172f5507dc74194fb485035fab0f021e07408b
xutibzn3,5c17f3a6aad88e545fe1c376d27b4a8acf9edf90
3571lqbw,5c1a0151332e258b1c22fa21955101085f29799c
bn1q17q2,5c1a091ca3849b090aea66230a34b1fb16a77faa
i0gp9ehw,5c1dd2b19bb6b3016ba2654f69905bf4ec65bd54
bfbuyzts,5c20bfd22fe38320c18753316e9799aaa2ea40f6
de621vtd,5c2117f244d38f6b6c6b04aaa2e4f122f7a883e7
zzflr2hx,5c21db27b83fa2b5d4c1b0739b99e53c83e0430c
fmnro0kw,5c23b746ba84f71cc76c1726dad4ce7e2c93638b
qabs3cs8,5c260d5761f75fd51f1181550e2f1d1c71649383
u1y1bznk,5c29db6b02088e3b38e416bf32f6a02dbcf9cdf8
ck22p76i,5c2a1fccbd1bf8984f9c5b1db12987e0b6b2726b
u0nkjexi,5c2a61210a25f156e05025901aa1191e53c53d56
t0ws1mfg,5c2a86436ce7715eb075b0e03123482a3ab2ed4b
et6wjhpf,5c2a940e2206b6b061e2f82b48e46105ca0df647
mmefzgks,5c2b3b892a6c90899312d91e4cdeb345064edc06
z7bd3a91,5c2b4f81e34c3895ccc3eb63df654cc00dd93615
lvb79oxo,5c2b6bf63d7a0f6e967d65a5481d6863ff53e8f2
9nicryzs,5c2d04e14830f2ac4461cf31e45889679df675cb
955r29sd,5c2da16a4dcc20430e105210dfc71bbb63a1ec4f
rd4lxohp,5c2e73c15119b111f62143f5b94bc531963eb799
6hadssmh,5c2eb211a5031820b92fe4b307796f4a762014d1
fyd03ldd,5c2f9e0809634f5a0d1696b8cc80c9beebc83208
yrt8fq9m,5c313555924b8f0f82f082673f42b56ef736c20a
f87h5qh6,5c31897d01f3edc7f58a0f03fceec2373fcfdc3d
80qpt59e,5c31b5e9b18860f7a6524cf45602d17898b55086
o0ou0r1c,5c324e8b11e51090ea0b9b7e883f895054aaa873
a7bhno7z,5c32ed4b462066d87f63c206189a3f1361cf4224
egy8rgtl,5c332521745f3bbcbbf05fc1fa4c83c88390c1ce
90kt3406,5c36354a79e5f5d9eb1fb6a88276dadb7069a426
u0w518yg,5c364a85b8e920e9b4ad2fa201589fc319bc174b
ygq2hlj1,5c36cdea1173eef5a73c9d85759a6e8d2b36172b
6vw88jib,5c38c4bc23007bce016ab4932053b9cb56d46a51
ataojt2t,5c3bc28c681aedd1616caefd3d6b59994fdec90c
yw7psy0a,5c3d2689ee96236e928b88b62778411fa39f2bbb
sapku15p,5c3de8082f3d388a2a27e0fec0691fa8f5cc42b5
1mdgv8ya,5c3f1c723e4f2dcce388488f672d5be05e7b5459
ce3sd1ju,5c3f5dde0537e3072d046990501a4e71471d9ddc
96o7pbn0,5c415832f0b07588fba56ca897e5c66069ade930
m0umdibf,5c44a8511bfb0d48f61531c5ef81f65732490e24
cf5srzrv,5c46cf82f773d96e7ec8b9f7ffdcaa73169d3e2b
01lu7sce,5c47b032f439e60d8c7945ce9ac4a2fb86a87617
bo4alkxe,5c49361dc3511c5c14855745fedcbafc97d9ca96
34orgsj7,5c4af9ef29060691e32b7e953fd340cb350d718a
i4riotht,5c4dfdf8ee6230324845b917be55c47d1e991f2c
dp6vzgef,5c4e986c0995292d3e3839bb20c20b95039ae9d4
i24mfi7d,5c5088ded6a49170c4ee50c8a9bfc5422cc31668
0vi8m0co,5c512505c51dd377651c366e2304d0ab13cfe1a2
2bqeboy4,5c51ebd67d7cd75ad59decdf8fd6b07152d37818
a2jsorm2,5c5236506e7dfce0f35caf94d9eec62c5b815d0d
4sw1hrnf,5c525cc04075b7c82e52b1e80d96bb394b1a0907
p17oomzn,5c52c8e0a6040be3a5c99f0e239e361a400870e2
yc8q62z8,5c533a06c3dc5afefab5dd138ec4de394b537261
68tid901,5c546859a0eca4df7cf465d02dce623f71cd5508
jzurpl1x,5c5491d07d2c4e996988e591b870ed272d2f944e
